household_id,appliance_type,power_rating,star_rating,daily_hours,room_size,household_size,location_type,income_bracket,house_type,season,daily_consumption,monthly_consumption,monthly_cost,efficiency_score,usage_pattern,appliance_age,brand_tier,total_monthly_bill,cost_per_kwh,consumption_per_watt,efficiency_ratio
23,Microwave,774,5,1.76,232,2,Urban,Middle,Apartment,Summer,1.2,36.0,234.0,100,Regular,4,Standard,6961.139999999999,6.5,1.550387596899225,6.459948320413437
24,Refrigerator,169,3,24.0,186,4,Urban,Middle,Apartment,Spring,4.188,125.65,816.71,60,Heavy,6,Standard,4425.09,6.499880620771986,24.781065088757394,17.75147928994083
24,Television,100,4,7.72,136,4,Urban,Middle,Apartment,Spring,0.679,20.37,132.4,80,Regular,1,Standard,4425.09,6.499754540991654,6.790000000000001,40.0
24,LED Lights,12,4,9.85,137,4,Urban,Middle,Apartment,Spring,0.108,3.23,21.01,80,Heavy,4,Premium,4425.09,6.504643962848298,9.0,333.3333333333333
24,Ceiling Fan,73,4,12.79,209,4,Urban,Middle,Apartment,Spring,0.895,26.86,174.58,80,Heavy,1,Standard,4425.09,6.499627699180939,12.26027397260274,54.79452054794521
24,Air Conditioner,1210,3,11.56,207,4,Urban,Middle,Apartment,Spring,14.573,437.18,2841.69,60,Heavy,4,Standard,4425.09,6.500045747746923,12.043801652892563,2.479338842975207
24,Washing Machine,572,4,1.66,167,4,Urban,Middle,Apartment,Spring,0.831,24.92,162.0,80,Regular,1,Standard,4425.09,6.500802568218298,1.4527972027972027,6.993006993006993
24,Microwave,950,5,2.0,294,4,Urban,Middle,Apartment,Spring,1.419,42.57,276.7,100,Regular,6,Standard,4425.09,6.499882546394174,1.493684210526316,5.2631578947368425
25,Refrigerator,196,4,18.0,373,3,Urban,Low,Apartment,Spring,3.101,93.04,604.78,80,Heavy,9,Budget,1018.02,6.500214961306964,15.82142857142857,20.408163265306122
25,Television,148,3,7.39,252,3,Urban,Low,Apartment,Spring,0.991,29.72,193.15,60,Regular,1,Standard,1018.02,6.498990578734859,6.695945945945946,20.27027027027027
25,LED Lights,14,4,10.19,300,3,Urban,Low,Apartment,Spring,0.14,4.19,27.23,80,Heavy,3,Standard,1018.02,6.498806682577565,10.0,285.7142857142857
25,Ceiling Fan,68,3,14.74,128,3,Urban,Low,Apartment,Spring,0.989,29.67,192.86,60,Heavy,5,Budget,1018.02,6.500168520390967,14.544117647058824,44.11764705882353
26,Refrigerator,153,3,24.0,150,4,Urban,Low,Apartment,Winter,3.878,116.33,756.17,60,Heavy,4,Budget,1084.02,6.500214905871228,25.346405228758172,19.607843137254903
26,Television,133,4,7.66,110,4,Urban,Low,Apartment,Winter,0.995,29.84,193.94,80,Regular,9,Budget,1084.02,6.499329758713137,7.481203007518797,30.075187969924812
26,LED Lights,16,5,6.27,86,4,Urban,Low,Apartment,Winter,0.076,2.28,14.85,100,Regular,8,Budget,1084.02,6.5131578947368425,4.75,312.5
26,Ceiling Fan,65,4,11.43,319,4,Urban,Low,Apartment,Winter,0.611,18.32,119.06,80,Heavy,4,Premium,1084.02,6.498908296943231,9.4,61.53846153846153
27,Refrigerator,231,3,12.0,129,2,Rural,Middle,Independent House,Spring,2.723,81.68,530.93,60,Heavy,7,Premium,3454.6499999999996,6.500122428991184,11.787878787878789,12.987012987012987
27,Television,94,4,8.39,237,2,Rural,Middle,Independent House,Spring,0.719,21.56,140.15,80,Heavy,7,Standard,3454.6499999999996,6.500463821892394,7.648936170212766,42.5531914893617
27,LED Lights,18,5,10.73,186,2,Rural,Middle,Independent House,Spring,0.169,5.08,33.02,100,Heavy,2,Premium,3454.6499999999996,6.500000000000001,9.38888888888889,277.77777777777777
27,Ceiling Fan,72,4,9.53,91,2,Rural,Middle,Independent House,Spring,0.599,17.97,116.79,80,Heavy,9,Premium,3454.6499999999996,6.4991652754591,8.319444444444443,55.55555555555556
27,Air Conditioner,1628,5,9.34,112,2,Rural,Middle,Independent House,Spring,12.226,366.79,2384.16,100,Heavy,2,Standard,3454.6499999999996,6.500068158892009,7.50982800982801,3.0712530712530715
27,Washing Machine,442,3,1.29,247,2,Rural,Middle,Independent House,Spring,0.523,15.7,102.02,60,Regular,6,Budget,3454.6499999999996,6.498089171974522,1.1832579185520362,6.787330316742081
27,Microwave,1029,3,0.71,206,2,Rural,Middle,Independent House,Spring,0.757,22.7,147.58,60,Regular,2,Budget,3454.6499999999996,6.501321585903084,0.7356656948493683,2.915451895043732
28,Refrigerator,274,4,18.0,119,3,Rural,Low,Independent House,Monsoon,4.094,122.83,798.39,80,Heavy,3,Premium,1145.2,6.499959293332248,14.94160583941606,14.5985401459854
28,Television,142,3,5.21,99,3,Rural,Low,Independent House,Monsoon,0.746,22.39,145.51,60,Regular,4,Budget,1145.2,6.498883430102724,5.253521126760564,21.126760563380284
28,LED Lights,14,4,7.23,365,3,Rural,Low,Independent House,Monsoon,0.098,2.94,19.08,80,Regular,9,Standard,1145.2,6.489795918367347,7.0,285.7142857142857
28,Ceiling Fan,77,4,12.46,152,3,Rural,Low,Independent House,Monsoon,0.934,28.03,182.22,80,Heavy,1,Standard,1145.2,6.500891901534071,12.129870129870131,51.94805194805195
29,Refrigerator,155,4,24.0,396,5,Rural,Low,Apartment,Monsoon,3.309,99.26,645.17,80,Heavy,8,Premium,951.72,6.49979850896635,21.348387096774196,25.806451612903228
29,Television,87,3,7.47,204,5,Rural,Low,Apartment,Monsoon,0.668,20.04,130.27,60,Regular,8,Standard,951.72,6.500499001996009,7.67816091954023,34.48275862068966
29,LED Lights,20,5,9.35,82,5,Rural,Low,Apartment,Monsoon,0.145,4.36,28.36,100,Heavy,2,Premium,951.72,6.504587155963302,7.249999999999999,250.0
29,Ceiling Fan,55,3,12.78,87,5,Rural,Low,Apartment,Monsoon,0.759,22.76,147.92,60,Heavy,5,Standard,951.72,6.4991212653778545,13.799999999999999,54.54545454545455
30,Refrigerator,259,3,18.0,90,3,Suburban,Low,Apartment,Winter,4.667,140.01,910.04,60,Heavy,1,Standard,1428.36,6.4998214413256195,18.01930501930502,11.583011583011583
30,Television,198,3,8.01,153,3,Suburban,Low,Apartment,Winter,1.743,52.29,339.91,60,Heavy,7,Premium,1428.36,6.500478102887742,8.803030303030305,15.15151515151515
30,LED Lights,13,4,6.56,99,3,Suburban,Low,Apartment,Winter,0.083,2.48,16.13,80,Regular,5,Budget,1428.36,6.504032258064516,6.384615384615385,307.6923076923077
30,Ceiling Fan,77,3,10.37,383,3,Suburban,Low,Apartment,Winter,0.832,24.97,162.28,60,Heavy,9,Standard,1428.36,6.4989987985582705,10.805194805194805,38.96103896103896
31,Refrigerator,257,5,18.0,82,3,Suburban,Middle,Apartment,Monsoon,3.982,119.46,776.48,100,Heavy,5,Premium,4750.39,6.499916289971539,15.494163424124515,19.455252918287936
31,Television,169,4,8.31,183,3,Suburban,Middle,Apartment,Monsoon,1.226,36.79,239.1,80,Heavy,2,Budget,4750.39,6.499048654525686,7.2544378698224845,23.668639053254438
31,LED Lights,17,4,9.73,148,3,Suburban,Middle,Apartment,Monsoon,0.158,4.74,30.79,80,Heavy,3,Premium,4750.39,6.495780590717299,9.294117647058824,235.2941176470588
31,Ceiling Fan,78,4,10.6,177,3,Suburban,Middle,Apartment,Monsoon,0.771,23.14,150.39,80,Heavy,6,Budget,4750.39,6.499135695764909,9.884615384615383,51.282051282051285
31,Air Conditioner,1123,2,12.7,142,3,Suburban,Middle,Apartment,Monsoon,16.563,496.9,3229.86,40,Heavy,9,Standard,4750.39,6.500020124773597,14.748886910062332,1.7809439002671417
31,Washing Machine,542,5,0.85,202,3,Suburban,Middle,Apartment,Monsoon,0.381,11.43,74.31,100,Regular,4,Budget,4750.39,6.501312335958006,0.7029520295202952,9.225092250922508
31,Microwave,738,3,1.68,231,3,Suburban,Middle,Apartment,Monsoon,1.279,38.38,249.46,60,Regular,6,Standard,4750.39,6.499739447628973,1.7330623306233062,4.065040650406504
32,Refrigerator,240,3,18.0,249,3,Urban,Middle,Independent House,Monsoon,4.218,126.53,822.45,60,Heavy,3,Standard,3386.9300000000003,6.500039516320241,17.575,12.5
32,Television,157,5,6.54,93,3,Urban,Middle,Independent House,Monsoon,0.889,26.68,173.45,100,Regular,7,Premium,3386.9300000000003,6.501124437781109,5.662420382165605,31.84713375796178
32,LED Lights,17,4,11.84,268,3,Urban,Middle,Independent House,Monsoon,0.192,5.76,37.47,80,Heavy,4,Budget,3386.9300000000003,6.505208333333333,11.294117647058824,235.2941176470588
32,Ceiling Fan,63,5,12.47,168,3,Urban,Middle,Independent House,Monsoon,0.676,20.27,131.73,100,Heavy,8,Budget,3386.9300000000003,6.498766650222002,10.730158730158731,79.36507936507937
32,Air Conditioner,1828,5,6.77,143,3,Urban,Middle,Independent House,Monsoon,10.037,301.1,1957.18,100,Regular,4,Standard,3386.9300000000003,6.500099634672866,5.4907002188183816,2.735229759299781
32,Washing Machine,602,3,1.2,120,3,Urban,Middle,Independent House,Monsoon,0.655,19.65,127.7,60,Regular,4,Budget,3386.9300000000003,6.498727735368957,1.0880398671096345,4.983388704318937
32,Microwave,701,3,1.0,134,3,Urban,Middle,Independent House,Monsoon,0.702,21.07,136.95,60,Regular,1,Standard,3386.9300000000003,6.499762695775984,1.0014265335235377,4.279600570613409
33,Refrigerator,184,4,18.0,398,3,Urban,Middle,Apartment,Spring,2.721,81.62,530.53,80,Heavy,4,Standard,2889.47,6.499999999999999,14.788043478260871,21.73913043478261
33,Television,123,3,8.43,158,3,Urban,Middle,Apartment,Spring,1.071,32.14,208.92,60,Heavy,1,Premium,2889.47,6.50031113876789,8.707317073170731,24.390243902439025
33,LED Lights,9,5,9.1,225,3,Urban,Middle,Apartment,Spring,0.071,2.13,13.83,100,Heavy,9,Standard,2889.47,6.492957746478874,7.888888888888888,555.5555555555555
33,Ceiling Fan,69,3,9.36,287,3,Urban,Middle,Apartment,Spring,0.658,19.74,128.31,60,Heavy,3,Standard,2889.47,6.500000000000001,9.536231884057973,43.47826086956521
33,Air Conditioner,1454,5,6.83,124,3,Urban,Middle,Apartment,Spring,8.698,260.93,1696.01,100,Regular,2,Standard,2889.47,6.499865864408078,5.982118294360386,3.43878954607978
33,Washing Machine,746,5,2.23,117,3,Urban,Middle,Apartment,Spring,1.214,36.43,236.8,100,Regular,9,Premium,2889.47,6.500137249519627,1.6273458445040214,6.702412868632708
33,Microwave,760,4,0.57,144,3,Urban,Middle,Apartment,Spring,0.385,11.55,75.07,80,Regular,1,Standard,2889.47,6.499567099567098,0.506578947368421,5.2631578947368425
34,Refrigerator,184,5,12.0,92,2,Urban,Middle,Independent House,Winter,1.779,53.38,347.0,100,Heavy,1,Premium,1379.0,6.500562008242787,9.668478260869565,27.17391304347826
34,Television,141,5,9.06,118,2,Urban,Middle,Independent House,Winter,1.084,32.53,211.43,100,Heavy,1,Standard,1379.0,6.499538887181064,7.6879432624113475,35.46099290780142
34,LED Lights,18,4,6.27,116,2,Urban,Middle,Independent House,Winter,0.097,2.91,18.94,80,Regular,1,Premium,1379.0,6.508591065292096,5.388888888888889,222.22222222222223
34,Ceiling Fan,68,5,12.06,390,2,Urban,Middle,Independent House,Winter,0.679,20.37,132.41,100,Heavy,3,Standard,1379.0,6.500245459008345,9.98529411764706,73.52941176470588
34,Air Conditioner,1126,3,2.2,98,2,Urban,Middle,Independent House,Winter,2.429,72.88,473.7,60,Regular,8,Standard,1379.0,6.499725576289792,2.1571936056838363,2.664298401420959
34,Washing Machine,508,3,0.81,352,2,Urban,Middle,Independent House,Winter,0.448,13.45,87.46,60,Regular,5,Premium,1379.0,6.502602230483271,0.8818897637795275,5.905511811023622
34,Microwave,1046,4,0.58,128,2,Urban,Middle,Independent House,Winter,0.554,16.63,108.06,80,Regular,2,Standard,1379.0,6.49789536981359,0.5296367112810708,3.8240917782026767
35,Refrigerator,276,5,18.0,107,3,Rural,Low,Independent House,Spring,4.014,120.41,782.69,100,Heavy,1,Premium,1322.48,6.5002076239515,14.543478260869566,18.115942028985504
35,Television,194,5,8.5,178,3,Rural,Low,Independent House,Spring,1.366,40.99,266.41,100,Heavy,2,Budget,1322.48,6.4993900951451575,7.041237113402063,25.77319587628866
35,LED Lights,18,5,9.82,370,3,Rural,Low,Independent House,Spring,0.132,3.95,25.66,100,Heavy,3,Budget,1322.48,6.49620253164557,7.333333333333334,277.77777777777777
35,Ceiling Fan,76,3,15.22,95,3,Rural,Low,Independent House,Spring,1.27,38.11,247.72,60,Heavy,2,Premium,1322.48,6.500131199160325,16.710526315789473,39.473684210526315
36,Refrigerator,161,4,18.0,141,3,Urban,High,Apartment,Winter,2.639,79.16,514.56,80,Heavy,9,Budget,3002.1,6.500252652854977,16.391304347826086,24.84472049689441
36,Television,200,4,9.07,167,3,Urban,High,Apartment,Winter,1.602,48.06,312.36,80,Heavy,7,Standard,3002.1,6.499375780274657,8.01,20.0
36,LED Lights,14,5,9.54,111,3,Urban,High,Apartment,Winter,0.114,3.41,22.18,100,Heavy,9,Standard,3002.1,6.504398826979472,8.142857142857142,357.1428571428571
36,Ceiling Fan,57,5,12.66,136,3,Urban,High,Apartment,Winter,0.523,15.68,101.91,100,Heavy,1,Standard,3002.1,6.499362244897959,9.17543859649123,87.71929824561403
36,Air Conditioner,1289,5,2.2,186,3,Urban,High,Apartment,Winter,2.443,73.29,476.36,100,Regular,1,Budget,3002.1,6.499658889343703,1.895267649340574,3.878975950349108
36,Washing Machine,674,3,1.53,114,3,Urban,High,Apartment,Winter,0.996,29.87,194.15,60,Regular,1,Premium,3002.1,6.4998326079678606,1.4777448071216617,4.451038575667655
36,Microwave,763,3,1.3,314,3,Urban,High,Apartment,Winter,0.911,27.34,177.69,60,Regular,1,Premium,3002.1,6.4992684711046085,1.1939711664482306,3.9318479685452163
36,Water Heater,2336,3,2.0,224,3,Urban,High,Apartment,Winter,4.34,130.19,846.24,60,Regular,6,Budget,3002.1,6.500038405407482,1.857876712328767,1.284246575342466
36,Laptop,71,5,8.37,94,3,Urban,High,Apartment,Winter,0.474,14.23,92.51,100,Heavy,5,Budget,3002.1,6.501054111033029,6.676056338028168,70.42253521126761
36,Desktop Computer,236,4,6.25,155,3,Urban,High,Apartment,Winter,1.355,40.64,264.14,80,Regular,9,Budget,3002.1,6.499507874015747,5.741525423728813,16.949152542372882
37,Refrigerator,208,4,24.0,101,4,Suburban,Low,Independent House,Summer,4.53,135.9,883.35,80,Heavy,5,Standard,1044.76,6.5,21.778846153846157,19.23076923076923
37,Television,92,4,5.01,130,4,Suburban,Low,Independent House,Summer,0.403,12.09,78.57,80,Regular,2,Standard,1044.76,6.498759305210918,4.380434782608695,43.47826086956522
37,LED Lights,11,5,6.35,100,4,Suburban,Low,Independent House,Summer,0.061,1.83,11.91,100,Regular,7,Standard,1044.76,6.508196721311475,5.545454545454545,454.54545454545456
37,Ceiling Fan,50,5,9.11,247,4,Suburban,Low,Independent House,Summer,0.364,10.91,70.93,100,Heavy,3,Budget,1044.76,6.501374885426215,7.28,100.0
38,Refrigerator,231,5,24.0,168,4,Suburban,High,Apartment,Monsoon,4.17,125.11,813.2,100,Heavy,5,Premium,6799.3,6.499880105507154,18.051948051948052,21.645021645021643
38,Television,84,3,8.27,313,4,Suburban,High,Apartment,Monsoon,0.707,21.22,137.9,60,Heavy,2,Budget,6799.3,6.498586239396796,8.416666666666666,35.714285714285715
38,LED Lights,20,5,6.78,241,4,Suburban,High,Apartment,Monsoon,0.099,2.97,19.29,100,Regular,8,Standard,6799.3,6.494949494949494,4.95,250.0
38,Ceiling Fan,63,4,15.55,98,4,Suburban,High,Apartment,Monsoon,0.884,26.52,172.4,80,Heavy,4,Budget,6799.3,6.500754147812971,14.031746031746032,63.492063492063494
38,Air Conditioner,1694,3,9.93,211,4,Suburban,High,Apartment,Monsoon,17.705,531.14,3452.39,60,Heavy,9,Standard,6799.3,6.499962345144406,10.451593860684769,1.770956316410862
38,Washing Machine,578,3,2.96,200,4,Suburban,High,Apartment,Monsoon,1.747,52.4,340.61,60,Regular,4,Budget,6799.3,6.500190839694657,3.022491349480969,5.190311418685122
38,Microwave,862,5,0.66,330,4,Suburban,High,Apartment,Monsoon,0.471,14.12,91.78,100,Regular,1,Budget,6799.3,6.5,0.5464037122969838,5.80046403712297
38,Water Heater,1646,4,3.77,162,4,Suburban,High,Apartment,Monsoon,6.107,183.2,1190.79,80,Regular,7,Premium,6799.3,6.499945414847161,3.710206561360875,2.4301336573511545
38,Laptop,76,5,10.13,203,4,Suburban,High,Apartment,Monsoon,0.619,18.57,120.71,100,Heavy,5,Standard,6799.3,6.500269251480883,8.144736842105264,65.78947368421053
38,Desktop Computer,393,3,5.67,136,4,Suburban,High,Apartment,Monsoon,2.36,70.8,460.23,60,Regular,3,Budget,6799.3,6.50042372881356,6.005089058524172,7.633587786259541
39,Refrigerator,175,2,12.0,146,2,Suburban,Low,Independent House,Spring,2.64,79.2,514.78,40,Heavy,9,Standard,698.27,6.499747474747474,15.085714285714285,11.428571428571429
39,Television,94,3,4.03,377,2,Suburban,Low,Independent House,Spring,0.403,12.08,78.52,60,Regular,1,Budget,698.27,6.5,4.287234042553192,31.914893617021278
39,LED Lights,10,4,6.53,195,2,Suburban,Low,Independent House,Spring,0.056,1.69,10.96,80,Regular,4,Standard,698.27,6.485207100591717,5.6,400.0
39,Ceiling Fan,55,5,10.79,139,2,Suburban,Low,Independent House,Spring,0.482,14.46,94.01,100,Heavy,2,Premium,698.27,6.501383125864454,8.763636363636364,90.9090909090909
40,Refrigerator,272,3,24.0,113,5,Urban,Middle,Independent House,Monsoon,6.913,207.38,1347.94,60,Heavy,6,Premium,4893.150000000001,6.499855338026811,25.415441176470587,11.029411764705882
40,Television,145,4,6.42,113,5,Urban,Middle,Independent House,Monsoon,0.801,24.02,156.15,80,Regular,8,Standard,4893.150000000001,6.500832639467111,5.524137931034483,27.586206896551726
40,LED Lights,16,5,7.6,132,5,Urban,Middle,Independent House,Monsoon,0.104,3.12,20.26,100,Regular,1,Standard,4893.150000000001,6.493589743589744,6.5,312.5
40,Ceiling Fan,70,3,12.83,136,5,Urban,Middle,Independent House,Monsoon,0.945,28.34,184.19,60,Heavy,1,Budget,4893.150000000001,6.499294283697953,13.5,42.857142857142854
40,Air Conditioner,1543,3,9.63,303,5,Urban,Middle,Independent House,Monsoon,13.589,407.66,2649.8,60,Heavy,2,Standard,4893.150000000001,6.500024530245793,8.806869734283863,1.9442644199611148
40,Washing Machine,765,3,3.26,212,5,Urban,Middle,Independent House,Monsoon,2.304,69.13,449.33,60,Regular,7,Budget,4893.150000000001,6.499783017503255,3.011764705882353,3.9215686274509802
40,Microwave,711,5,0.74,347,5,Urban,Middle,Independent House,Monsoon,0.438,13.15,85.48,100,Regular,9,Budget,4893.150000000001,6.5003802281368825,0.6160337552742616,7.032348804500703
41,Refrigerator,242,3,18.0,230,3,Urban,High,Independent House,Monsoon,3.975,119.25,775.13,60,Heavy,2,Standard,5141.82,6.500041928721174,16.425619834710744,12.396694214876034
41,Television,85,3,9.64,107,3,Urban,High,Independent House,Monsoon,0.754,22.63,147.1,60,Heavy,1,Premium,5141.82,6.500220945647371,8.870588235294118,35.29411764705882
41,LED Lights,17,4,11.2,231,3,Urban,High,Independent House,Monsoon,0.185,5.54,36.03,80,Heavy,3,Budget,5141.82,6.503610108303249,10.88235294117647,235.2941176470588
41,Ceiling Fan,65,5,8.71,239,3,Urban,High,Independent House,Monsoon,0.459,13.77,89.51,100,Heavy,9,Budget,5141.82,6.500363108206246,7.061538461538462,76.92307692307692
41,Air Conditioner,1905,4,7.34,162,3,Urban,High,Independent House,Monsoon,11.779,353.37,2296.92,80,Regular,8,Budget,5141.82,6.500042448425163,6.1832020997375325,2.099737532808399
41,Washing Machine,672,5,2.17,91,3,Urban,High,Independent House,Monsoon,1.281,38.42,249.75,100,Regular,1,Standard,5141.82,6.500520562207184,1.90625,7.44047619047619
41,Microwave,1003,5,1.25,196,3,Urban,High,Independent House,Monsoon,0.925,27.76,180.45,100,Regular,3,Standard,5141.82,6.50036023054755,0.922233300099701,4.985044865403789
41,Water Heater,2391,4,2.65,162,3,Urban,High,Independent House,Monsoon,5.609,168.28,1093.83,80,Regular,2,Standard,5141.82,6.500059424768243,2.345880384776244,1.6729401923881222
41,Laptop,53,5,8.83,349,3,Urban,High,Independent House,Monsoon,0.388,11.64,75.63,100,Heavy,2,Standard,5141.82,6.49742268041237,7.320754716981132,94.33962264150944
41,Desktop Computer,207,3,4.75,219,3,Urban,High,Independent House,Monsoon,1.013,30.38,197.47,60,Regular,5,Standard,5141.82,6.5,4.8937198067632846,14.492753623188406
42,Refrigerator,214,5,18.0,92,3,Urban,High,Apartment,Winter,2.809,84.28,547.8,100,Heavy,6,Budget,3937.8,6.499762695775984,13.126168224299066,23.364485981308412
42,Television,132,5,9.01,116,3,Urban,High,Apartment,Winter,1.03,30.9,200.85,100,Heavy,2,Premium,3937.8,6.5,7.803030303030303,37.878787878787875
42,LED Lights,12,5,8.48,166,3,Urban,High,Apartment,Winter,0.088,2.64,17.17,100,Heavy,4,Premium,3937.8,6.503787878787879,7.333333333333333,416.6666666666667
42,Ceiling Fan,60,3,15.71,214,3,Urban,High,Apartment,Winter,0.907,27.21,176.87,60,Heavy,1,Standard,3937.8,6.500183755972069,15.116666666666667,50.0
42,Air Conditioner,1697,5,2.1,138,3,Urban,High,Apartment,Winter,2.786,83.57,543.22,100,Regular,9,Premium,3937.8,6.500179490247698,1.6417206835592222,2.946375957572186
42,Washing Machine,533,5,0.78,112,3,Urban,High,Apartment,Winter,0.347,10.41,67.64,100,Regular,7,Standard,3937.8,6.49759846301633,0.6510318949343339,9.380863039399625
42,Microwave,825,5,1.49,249,3,Urban,High,Apartment,Winter,1.055,31.65,205.69,100,Regular,9,Standard,3937.8,6.498894154818325,1.2787878787878788,6.0606060606060606
42,Water Heater,2275,2,3.13,124,3,Urban,High,Apartment,Winter,8.376,251.28,1633.3,40,Regular,4,Budget,3937.8,6.499920407513531,3.6817582417582417,0.8791208791208791
42,Laptop,73,4,11.62,226,3,Urban,High,Apartment,Winter,0.802,24.05,156.29,80,Heavy,7,Standard,3937.8,6.498544698544698,10.986301369863014,54.79452054794521
42,Desktop Computer,203,4,9.94,135,3,Urban,High,Apartment,Winter,1.995,59.84,388.97,80,Heavy,2,Standard,3937.8,6.500167112299465,9.827586206896553,19.704433497536943
